datetime,avg_temp,avg_humid,avg_wind_speed,avg_pressure,date,hour
2018-05-03 14:00:00,82.00,37.00,11.50,1017.6,2018-05-03,14
2018-05-03 15:00:00,84.90,36.00,15.00,1017.3,2018-05-03,15
2018-05-03 16:00:00,88.00,33.00,17.30,1016.6,2018-05-03,16
2018-05-03 17:00:00,89.10,34.00,18.40,1016.3,2018-05-03,17
2018-05-03 18:00:00,90.00,31.00,24.20,1015.6,2018-05-03,18
2018-05-03 19:00:00,90.00,30.00,20.70,1014.6,2018-05-03,19
2018-05-03 20:00:00,90.00,30.00,20.70,1014.6,2018-05-03,20
2018-05-03 21:00:00,89.10,28.00,18.40,1013.9,2018-05-03,21
2018-05-03 22:00:00,87.10,31.00,12.70,1013.9,2018-05-03,22
2018-05-03 23:00:00,82.90,39.00,10.40,1014.2,2018-05-03,23
2018-05-04 00:00:00,81.00,46.00,12.70,1014.6,2018-05-04,0
2018-05-04 01:00:00,79.00,51.00,12.70,1014.9,2018-05-04,1
2018-05-04 02:00:00,78.10,52.00,10.40,1015.2,2018-05-04,2
2018-05-04 03:00:00,75.00,60.00,5.80,1015.6,2018-05-04,3
2018-05-04 04:00:00,73.90,60.00,8.10,1015.2,2018-05-04,4
2018-05-04 05:00:00,72.00,64.00,8.10,1014.6,2018-05-04,5
2018-05-04 06:00:00,71.10,66.00,3.50,1014.6,2018-05-04,6
2018-05-04 07:00:00,70.00,68.00,0.00,1014.9,2018-05-04,7
2018-05-04 08:00:00,66.90,76.00,4.60,1014.2,2018-05-04,8
2018-05-04 09:00:00,68.00,73.00,3.50,1014.6,2018-05-04,9
2018-05-04 10:00:00,69.10,73.00,6.90,1015.2,2018-05-04,10
2018-05-04 11:00:00,68.00,76.00,0.00,1015.6,2018-05-04,11
2018-05-04 12:00:00,71.10,71.00,6.90,1015.6,2018-05-04,12
2018-05-04 13:00:00,72.00,68.00,6.90,1015.2,2018-05-04,13
2018-05-04 14:00:00,73.90,64.00,6.90,1014.9,2018-05-04,14
2018-05-04 15:00:00,77.00,60.00,8.10,1014.6,2018-05-04,15
2018-05-04 16:00:00,80.10,54.00,10.40,1013.9,2018-05-04,16
2018-05-04 17:00:00,84.00,48.00,11.50,1012.2,2018-05-04,17
2018-05-04 18:00:00,87.10,42.00,13.80,1011.9,2018-05-04,18
2018-05-04 19:00:00,87.10,43.00,15.00,1010.5,2018-05-04,19
2018-05-04 20:00:00,87.10,40.00,12.70,1010.5,2018-05-04,20
2018-05-04 21:00:00,84.90,45.00,11.50,1009.8,2018-05-04,21
2018-05-04 22:00:00,84.00,46.00,12.70,1009.8,2018-05-04,22
2018-05-04 23:00:00,82.00,49.00,12.70,1009.8,2018-05-04,23
2018-05-05 00:00:00,81.00,53.00,13.80,1010.8,2018-05-05,0
2018-05-05 01:00:00,81.00,47.00,13.80,1011.2,2018-05-05,1
2018-05-05 02:00:00,75.90,56.00,11.50,1011.5,2018-05-05,2
2018-05-05 03:00:00,77.55,46.50,16.10,1012.9,2018-05-05,3
2018-05-05 04:00:00,75.00,45.00,17.30,1013.2,2018-05-05,4
2018-05-05 05:00:00,72.00,44.00,15.00,1014.2,2018-05-05,5
2018-05-05 06:00:00,70.00,47.00,10.40,1014.6,2018-05-05,6
2018-05-05 07:00:00,69.10,45.00,12.70,1015.6,2018-05-05,7
2018-05-05 08:00:00,68.00,42.00,15.00,1016.3,2018-05-05,8
2018-05-05 09:00:00,66.00,43.00,11.50,1016.9,2018-05-05,9
2018-05-05 10:00:00,64.00,43.00,12.70,1017.9,2018-05-05,10
2018-05-05 11:00:00,64.00,43.00,12.70,1019.0,2018-05-05,11
2018-05-05 12:00:00,66.00,40.00,16.10,1019.6,2018-05-05,12
2018-05-05 13:00:00,66.90,40.00,9.20,1020.0,2018-05-05,13
2018-05-05 14:00:00,68.00,39.00,6.90,1020.3,2018-05-05,14
2018-05-05 15:00:00,69.10,32.00,4.60,1020.3,2018-05-05,15
2018-05-05 16:00:00,69.10,33.00,6.90,1020.3,2018-05-05,16
2018-05-05 17:00:00,71.10,32.00,6.90,1019.6,2018-05-05,17
2018-05-05 18:00:00,71.10,31.00,8.10,1019.6,2018-05-05,18
2018-05-05 19:00:00,72.00,29.00,5.80,1019.3,2018-05-05,19
2018-05-05 20:00:00,70.00,36.00,9.20,1019.3,2018-05-05,20
2018-05-05 21:00:00,70.00,35.00,6.90,1019.3,2018-05-05,21
2018-05-05 22:00:00,69.10,38.00,10.40,1019.3,2018-05-05,22
2018-05-05 23:00:00,68.00,40.00,9.20,1019.3,2018-05-05,23
2018-05-06 00:00:00,66.00,40.00,8.10,1019.6,2018-05-06,0
2018-05-06 01:00:00,64.00,54.00,5.80,1020.0,2018-05-06,1
2018-05-06 02:00:00,63.00,54.00,9.20,1020.3,2018-05-06,2
2018-05-06 03:00:00,62.10,54.00,0.00,1019.3,2018-05-06,3
2018-05-06 04:00:00,62.10,54.00,3.50,1018.6,2018-05-06,4
2018-05-06 05:00:00,60.10,57.00,4.60,1018.6,2018-05-06,5
2018-05-06 06:00:00,60.10,60.00,3.50,1017.6,2018-05-06,6
2018-05-06 07:00:00,61.00,58.00,6.90,1017.6,2018-05-06,7
2018-05-06 08:00:00,61.00,56.00,0.00,1016.9,2018-05-06,8
2018-05-06 09:00:00,62.10,54.00,0.00,1016.6,2018-05-06,9
2018-05-06 10:00:00,61.00,65.00,10.40,1015.9,2018-05-06,10
2018-05-06 11:00:00,62.10,60.00,9.20,1016.3,2018-05-06,11
2018-05-06 12:00:00,61.00,65.00,8.10,1015.2,2018-05-06,12
2018-05-06 13:00:00,61.90,62.67,8.83,1014.3,2018-05-06,13
2018-05-06 14:00:00,62.80,59.50,9.20,1013.4,2018-05-06,14
2018-05-06 15:00:00,64.90,50.00,18.40,1011.9,2018-05-06,15
2018-05-06 16:00:00,64.00,52.00,10.40,1012.2,2018-05-06,16
2018-05-06 17:00:00,66.00,50.00,6.90,1011.9,2018-05-06,17
2018-05-06 18:00:00,66.90,49.00,6.90,1010.8,2018-05-06,18
2018-05-06 19:00:00,67.45,49.00,6.90,1010.6,2018-05-06,19
2018-05-06 20:00:00,68.00,51.00,9.20,1010.5,2018-05-06,20
2018-05-06 21:00:00,66.90,52.00,5.80,1011.2,2018-05-06,21
2018-05-06 22:00:00,63.03,72.00,12.67,1011.4,2018-05-06,22
2018-05-06 23:00:00,60.00,82.00,13.25,1011.9,2018-05-06,23
2018-05-07 00:00:00,59.00,78.00,11.50,1012.5,2018-05-07,0
2018-05-07 01:00:00,59.00,78.00,8.10,1013.2,2018-05-07,1
2018-05-07 02:00:00,59.00,78.00,8.10,1013.2,2018-05-07,2
2018-05-07 03:00:00,57.90,81.00,8.10,1013.2,2018-05-07,3
2018-05-07 04:00:00,57.90,84.00,10.40,1013.9,2018-05-07,4
2018-05-07 05:00:00,57.90,84.00,8.10,1014.2,2018-05-07,5
2018-05-07 06:00:00,57.90,78.00,11.50,1014.6,2018-05-07,6
2018-05-07 07:00:00,55.90,84.00,0.00,1014.9,2018-05-07,7
2018-05-07 08:00:00,57.00,77.00,0.00,1015.2,2018-05-07,8
2018-05-07 09:00:00,55.00,87.00,8.10,1015.9,2018-05-07,9
2018-05-07 10:00:00,55.00,87.00,6.90,1016.9,2018-05-07,10
2018-05-07 11:00:00,55.90,81.33,10.00,1017.5,2018-05-07,11
2018-05-07 12:00:00,60.10,72.00,6.90,1018.3,2018-05-07,12
2018-05-07 13:00:00,63.00,65.00,6.90,1018.3,2018-05-07,13
2018-05-07 14:00:00,64.90,63.00,5.80,1018.6,2018-05-07,14
2018-05-07 15:00:00,69.10,55.00,8.10,1018.3,2018-05-07,15
2018-05-07 16:00:00,71.10,49.00,10.40,1018.3,2018-05-07,16
2018-05-07 17:00:00,73.00,46.00,9.20,1018.3,2018-05-07,17
2018-05-07 18:00:00,73.90,46.00,6.90,1017.9,2018-05-07,18
2018-05-07 19:00:00,75.00,43.00,9.20,1017.9,2018-05-07,19
2018-05-07 20:00:00,75.00,40.00,3.50,1017.9,2018-05-07,20
2018-05-07 21:00:00,73.90,43.00,10.40,1017.9,2018-05-07,21
2018-05-07 22:00:00,72.00,46.00,6.90,1018.3,2018-05-07,22
2018-05-07 23:00:00,70.00,51.00,9.20,1019.6,2018-05-07,23
2018-05-08 00:00:00,66.90,52.00,6.90,1020.3,2018-05-08,0
2018-05-08 01:00:00,63.00,58.00,6.90,1021.0,2018-05-08,1
2018-05-08 02:00:00,59.00,69.00,5.80,1022.0,2018-05-08,2
2018-05-08 03:00:00,57.00,74.00,5.80,1022.4,2018-05-08,3
2018-05-08 04:00:00,55.90,77.00,5.80,1023.0,2018-05-08,4
2018-05-08 05:00:00,54.00,83.00,6.90,1022.7,2018-05-08,5
2018-05-08 06:00:00,53.10,83.00,3.50,1022.7,2018-05-08,6
2018-05-08 07:00:00,51.10,86.00,3.50,1023.0,2018-05-08,7
2018-05-08 08:00:00,52.00,86.00,3.50,1023.0,2018-05-08,8
2018-05-08 09:00:00,53.10,83.00,0.00,1023.7,2018-05-08,9
2018-05-08 10:00:00,54.00,83.00,5.80,1024.4,2018-05-08,10
2018-05-08 11:00:00,57.00,74.00,9.20,1025.1,2018-05-08,11
2018-05-08 12:00:00,60.10,67.00,9.20,1025.1,2018-05-08,12
2018-05-08 13:00:00,64.00,58.00,8.10,1024.7,2018-05-08,13
2018-05-08 14:00:00,68.00,55.00,5.80,1024.4,2018-05-08,14
2018-05-08 15:00:00,70.00,47.00,9.20,1024.4,2018-05-08,15
2018-05-08 16:00:00,73.00,43.00,8.10,1023.7,2018-05-08,16
2018-05-08 17:00:00,73.90,38.00,5.80,1023.4,2018-05-08,17
2018-05-08 18:00:00,75.90,33.00,6.90,1022.4,2018-05-08,18
2018-05-08 19:00:00,75.90,33.00,10.40,1022.0,2018-05-08,19
2018-05-08 20:00:00,75.90,32.00,9.20,1021.7,2018-05-08,20
2018-05-08 21:00:00,73.90,36.00,9.20,1021.7,2018-05-08,21
2018-05-08 22:00:00,71.10,41.00,8.10,1021.3,2018-05-08,22
2018-05-08 23:00:00,66.90,44.00,9.20,1021.7,2018-05-08,23
2018-05-09 00:00:00,63.00,60.00,8.10,1022.4,2018-05-09,0
2018-05-09 01:00:00,61.00,62.00,4.60,1022.7,2018-05-09,1
2018-05-09 02:00:00,59.00,67.00,4.60,1022.7,2018-05-09,2
2018-05-09 03:00:00,55.90,75.00,0.00,1022.4,2018-05-09,3
2018-05-09 07:00:00,54.00,80.00,3.50,1022.4,2018-05-09,7
2018-05-09 08:00:00,54.00,77.00,3.50,1022.0,2018-05-09,8
2018-05-09 09:00:00,54.00,86.00,0.00,1022.0,2018-05-09,9
2018-05-09 10:00:00,55.90,77.00,5.80,1022.0,2018-05-09,10
2018-05-09 11:00:00,60.10,69.00,4.60,1022.0,2018-05-09,11
2018-05-09 12:00:00,64.00,60.00,6.90,1021.7,2018-05-09,12
2018-05-09 13:00:00,66.90,52.00,5.80,1021.7,2018-05-09,13
2018-05-09 14:00:00,70.00,44.00,6.90,1021.3,2018-05-09,14
2018-05-09 15:00:00,73.00,37.00,4.60,1021.0,2018-05-09,15
2018-05-09 16:00:00,75.90,37.00,8.10,1020.7,2018-05-09,16
2018-05-09 17:00:00,77.00,35.00,8.10,1020.3,2018-05-09,17
2018-05-09 18:00:00,78.10,32.00,6.90,1019.6,2018-05-09,18
2018-05-09 19:00:00,78.10,33.00,8.10,1019.0,2018-05-09,19
2018-05-09 20:00:00,78.10,32.00,6.90,1018.3,2018-05-09,20
2018-05-09 21:00:00,77.00,34.00,10.40,1017.6,2018-05-09,21
2018-05-09 22:00:00,73.00,38.00,15.00,1017.6,2018-05-09,22
2018-05-09 23:00:00,69.10,41.00,8.10,1018.3,2018-05-09,23
2018-05-10 00:00:00,64.90,42.00,4.60,1018.6,2018-05-10,0
2018-05-10 01:00:00,63.00,46.00,3.50,1019.3,2018-05-10,1
2018-05-10 02:00:00,61.00,46.00,4.60,1019.3,2018-05-10,2
2018-05-10 03:00:00,60.10,62.00,5.80,1019.3,2018-05-10,3
2018-05-10 05:00:00,55.00,74.00,3.50,1018.3,2018-05-10,5
2018-05-10 06:00:00,54.00,80.00,0.00,1017.9,2018-05-10,6
2018-05-10 07:00:00,51.10,83.00,3.50,1017.6,2018-05-10,7
2018-05-10 08:00:00,51.10,86.00,3.50,1017.3,2018-05-10,8
2018-05-10 09:00:00,50.00,93.00,0.00,1016.9,2018-05-10,9
2018-05-10 10:00:00,50.73,92.25,4.05,1017.1,2018-05-10,10
2018-05-10 11:00:00,51.50,92.75,6.08,1017.1,2018-05-10,11
2018-05-10 12:00:00,54.50,91.00,5.80,1016.1,2018-05-10,12
2018-05-10 13:00:00,60.00,82.25,5.20,1015.4,2018-05-10,13
2018-05-10 14:00:00,69.10,57.00,10.40,1014.9,2018-05-10,14
2018-05-10 15:00:00,68.00,65.00,10.40,1014.2,2018-05-10,15
2018-05-10 16:00:00,69.10,66.00,8.10,1012.9,2018-05-10,16
2018-05-10 17:00:00,72.00,61.00,8.10,1011.9,2018-05-10,17
2018-05-10 18:00:00,75.90,56.00,12.70,1010.8,2018-05-10,18
2018-05-10 19:00:00,77.00,56.00,13.80,1009.8,2018-05-10,19
2018-05-10 20:00:00,80.10,47.00,15.00,1009.1,2018-05-10,20
2018-05-10 21:00:00,79.00,53.00,11.50,1009.1,2018-05-10,21
2018-05-10 22:00:00,78.10,54.00,9.20,1008.8,2018-05-10,22
2018-05-10 23:00:00,76.45,58.00,9.80,1009.0,2018-05-10,23
2018-05-11 00:00:00,74.63,58.33,11.53,1009.2,2018-05-11,0
2018-05-11 01:00:00,70.00,66.00,15.00,1010.2,2018-05-11,1
2018-05-11 02:00:00,70.00,65.00,10.95,1010.6,2018-05-11,2
2018-05-11 03:00:00,68.00,76.00,8.10,1010.8,2018-05-11,3
2018-05-11 04:00:00,66.90,73.00,4.60,1011.5,2018-05-11,4
2018-05-11 05:00:00,64.90,81.00,8.10,1011.2,2018-05-11,5
2018-05-11 06:00:00,64.00,90.00,5.80,1011.5,2018-05-11,6
2018-05-11 07:00:00,64.90,81.00,6.90,1012.2,2018-05-11,7
2018-05-11 08:00:00,64.90,78.00,3.50,1012.5,2018-05-11,8
2018-05-11 09:00:00,62.10,84.00,0.00,1013.5,2018-05-11,9
2018-05-11 10:00:00,64.90,78.00,4.60,1014.2,2018-05-11,10
2018-05-11 11:00:00,66.90,73.00,6.90,1014.9,2018-05-11,11
2018-05-11 12:00:00,70.00,61.00,5.80,1015.2,2018-05-11,12
2018-05-11 13:00:00,71.10,55.00,6.90,1015.9,2018-05-11,13
2018-05-11 14:00:00,72.00,51.00,11.50,1016.3,2018-05-11,14
2018-05-11 15:00:00,73.00,44.00,12.70,1016.6,2018-05-11,15
2018-05-11 16:00:00,73.90,41.00,12.70,1016.3,2018-05-11,16
2018-05-11 17:00:00,75.90,36.00,12.70,1016.3,2018-05-11,17
2018-05-11 18:00:00,75.90,30.00,8.10,1016.3,2018-05-11,18
2018-05-11 19:00:00,75.90,31.00,3.50,1016.3,2018-05-11,19
2018-05-11 20:00:00,76.45,29.50,8.10,1016.5,2018-05-11,20
2018-05-11 21:00:00,75.00,24.00,10.40,1016.9,2018-05-11,21
2018-05-11 22:00:00,73.90,25.00,5.80,1016.9,2018-05-11,22
2018-05-11 23:00:00,73.00,24.00,5.80,1017.6,2018-05-11,23
2018-05-12 00:00:00,71.10,31.00,6.90,1017.9,2018-05-12,0
2018-05-12 01:00:00,64.00,54.00,10.40,1019.0,2018-05-12,1
2018-05-12 02:00:00,62.10,52.00,4.60,1020.0,2018-05-12,2
2018-05-12 03:00:00,61.00,54.00,3.50,1019.6,2018-05-12,3
2018-05-12 04:00:00,60.10,60.00,4.60,1019.6,2018-05-12,4
2018-05-12 05:00:00,57.90,65.00,5.80,1019.0,2018-05-12,5
2018-05-12 06:00:00,60.10,60.00,9.20,1019.3,2018-05-12,6
2018-05-12 07:00:00,57.00,77.25,13.55,1020.5,2018-05-12,7
2018-05-12 08:00:00,53.10,96.00,11.50,1018.6,2018-05-12,8
2018-05-12 09:00:00,54.00,94.00,12.40,1019.1,2018-05-12,9
2018-05-12 10:00:00,53.64,94.20,10.60,1019.8,2018-05-12,10
2018-05-12 11:00:00,55.00,93.00,11.50,1019.6,2018-05-12,11
2018-05-12 12:00:00,56.90,91.50,8.10,1019.6,2018-05-12,12
2018-05-12 13:00:00,59.00,90.00,5.80,1019.6,2018-05-12,13
2018-05-12 14:00:00,61.00,84.00,6.90,1019.6,2018-05-12,14
2018-05-12 15:00:00,62.20,82.67,5.00,1018.7,2018-05-12,15
2018-05-12 16:00:00,66.10,78.00,4.05,1017.6,2018-05-12,16
2018-05-12 17:00:00,69.10,70.00,0.00,1016.9,2018-05-12,17
2018-05-12 18:00:00,69.10,71.50,3.45,1016.5,2018-05-12,18
2018-05-12 19:00:00,69.55,70.50,1.75,1015.8,2018-05-12,19
2018-05-12 20:00:00,71.10,68.00,4.60,1014.9,2018-05-12,20
2018-05-12 21:00:00,70.00,68.00,10.40,1015.6,2018-05-12,21
2018-05-12 22:00:00,64.90,78.00,15.00,1016.3,2018-05-12,22
2018-05-12 23:00:00,62.94,80.80,12.68,1016.9,2018-05-12,23
2018-05-13 00:00:00,59.88,94.80,7.62,1016.9,2018-05-13,0
2018-05-13 01:00:00,59.97,93.67,5.80,1018.4,2018-05-13,1
2018-05-13 02:00:00,59.37,93.33,10.37,1017.5,2018-05-13,2
2018-05-13 03:00:00,57.90,93.00,8.10,1018.6,2018-05-13,3
2018-05-13 04:00:00,57.00,93.00,5.80,1019.3,2018-05-13,4
2018-05-13 05:00:00,57.00,93.00,9.20,1019.3,2018-05-13,5
2018-05-13 06:00:00,57.00,90.00,8.10,1019.3,2018-05-13,6
2018-05-13 07:00:00,56.45,91.50,10.40,1019.0,2018-05-13,7
2018-05-13 08:00:00,55.43,94.33,8.47,1018.7,2018-05-13,8
2018-05-13 09:00:00,55.00,93.00,6.90,1019.6,2018-05-13,9
2018-05-13 10:00:00,54.50,96.50,10.35,1019.8,2018-05-13,10
2018-05-13 11:00:00,55.20,93.50,8.65,1020.7,2018-05-13,11
2018-05-13 12:00:00,53.87,93.33,10.40,1021.0,2018-05-13,12
2018-05-13 13:00:00,54.00,97.00,8.83,1021.1,2018-05-13,13
2018-05-13 14:00:00,54.00,97.00,8.07,1021.1,2018-05-13,14
2018-05-13 15:00:00,55.00,89.00,11.55,1021.0,2018-05-13,15
2018-05-13 16:00:00,55.20,88.50,9.25,1021.7,2018-05-13,16
2018-05-13 17:00:00,55.33,93.25,11.22,1020.4,2018-05-13,17
2018-05-13 18:00:00,55.45,89.50,9.80,1020.1,2018-05-13,18
2018-05-13 19:00:00,55.90,90.00,10.40,1019.3,2018-05-13,19
2018-05-13 20:00:00,55.90,90.00,5.80,1019.3,2018-05-13,20
2018-05-13 21:00:00,55.90,87.00,8.10,1019.3,2018-05-13,21
2018-05-13 22:00:00,55.00,93.00,7.50,1019.0,2018-05-13,22
2018-05-13 23:00:00,55.00,89.00,9.20,1018.6,2018-05-13,23
2018-05-14 00:00:00,53.87,96.67,8.47,1018.6,2018-05-14,0
2018-05-14 01:00:00,54.00,97.00,7.50,1018.3,2018-05-14,1
2018-05-14 02:00:00,54.00,96.00,7.50,1018.0,2018-05-14,2
2018-05-14 03:00:00,53.25,96.83,6.53,1018.1,2018-05-14,3
2018-05-14 04:00:00,54.00,96.00,4.90,1017.8,2018-05-14,4
2018-05-14 05:00:00,54.00,97.00,3.50,1016.9,2018-05-14,5
2018-05-14 06:00:00,54.00,93.00,5.20,1016.5,2018-05-14,6
2018-05-14 07:00:00,54.00,93.00,3.07,1016.3,2018-05-14,7
2018-05-14 08:00:00,54.00,93.00,5.20,1015.9,2018-05-14,8
2018-05-14 09:00:00,53.10,96.00,6.90,1016.6,2018-05-14,9
2018-05-14 10:00:00,53.70,98.00,5.00,1016.7,2018-05-14,10
2018-05-14 11:00:00,55.00,93.00,0.00,1017.3,2018-05-14,11
2018-05-14 12:00:00,55.90,93.00,0.00,1017.3,2018-05-14,12
2018-05-14 13:00:00,57.00,90.00,1.75,1017.3,2018-05-14,13
2018-05-14 14:00:00,59.00,87.00,3.50,1017.3,2018-05-14,14
2018-05-14 15:00:00,61.00,84.00,6.35,1017.3,2018-05-14,15
2018-05-14 16:00:00,64.00,78.00,3.50,1016.9,2018-05-14,16
2018-05-14 17:00:00,65.45,76.50,5.20,1016.6,2018-05-14,17
2018-05-14 18:00:00,70.00,68.00,8.10,1015.6,2018-05-14,18
2018-05-14 19:00:00,71.55,69.50,6.90,1014.8,2018-05-14,19
2018-05-14 20:00:00,73.00,69.00,9.20,1014.6,2018-05-14,20
2018-05-14 21:00:00,73.00,69.00,10.40,1013.5,2018-05-14,21
2018-05-14 22:00:00,71.10,76.00,9.20,1013.9,2018-05-14,22
2018-05-14 23:00:00,70.00,79.00,6.90,1013.9,2018-05-14,23
2018-05-15 00:00:00,68.00,84.00,8.10,1012.5,2018-05-15,0
2018-05-15 01:00:00,68.00,87.00,9.20,1014.2,2018-05-15,1
2018-05-15 02:00:00,66.90,87.00,8.10,1014.2,2018-05-15,2
2018-05-15 03:00:00,64.90,90.00,3.50,1013.5,2018-05-15,3
2018-05-15 04:00:00,64.90,90.00,4.05,1014.0,2018-05-15,4
2018-05-15 05:00:00,64.45,90.00,2.30,1013.7,2018-05-15,5
2018-05-15 06:00:00,63.00,93.00,4.60,1012.9,2018-05-15,6
2018-05-15 07:00:00,63.50,93.00,6.95,1013.0,2018-05-15,7
2018-05-15 08:00:00,64.00,93.00,0.00,1012.9,2018-05-15,8
2018-05-15 09:00:00,64.90,90.00,8.10,1013.5,2018-05-15,9
2018-05-15 10:00:00,65.90,88.50,9.80,1013.4,2018-05-15,10
2018-05-15 11:00:00,69.10,78.00,13.80,1013.5,2018-05-15,11
2018-05-15 12:00:00,72.00,71.00,10.40,1013.2,2018-05-15,12
2018-05-15 13:00:00,75.90,64.00,18.40,1013.2,2018-05-15,13
2018-05-15 14:00:00,77.00,64.00,15.00,1012.9,2018-05-15,14
2018-05-15 15:00:00,79.00,65.00,12.70,1012.2,2018-05-15,15
2018-05-15 16:00:00,82.00,60.00,13.80,1011.5,2018-05-15,16
2018-05-15 17:00:00,82.90,61.00,13.80,1010.5,2018-05-15,17
2018-05-15 18:00:00,86.00,55.00,17.30,1009.5,2018-05-15,18
2018-05-15 19:00:00,87.10,53.00,13.80,1008.8,2018-05-15,19
2018-05-15 20:00:00,88.00,54.00,16.10,1009.1,2018-05-15,20
2018-05-15 21:00:00,86.00,57.00,11.50,1010.2,2018-05-15,21
2018-05-15 22:00:00,76.80,59.60,19.36,1011.8,2018-05-15,22
2018-05-15 23:00:00,69.03,92.00,9.23,1012.3,2018-05-15,23
2018-05-16 00:00:00,68.55,91.50,5.20,1013.0,2018-05-16,0
2018-05-16 01:00:00,67.10,96.50,5.80,1015.0,2018-05-16,1
2018-05-16 02:00:00,66.55,98.50,0.00,1014.6,2018-05-16,2
2018-05-16 03:00:00,68.00,93.00,3.47,1015.8,2018-05-16,3
2018-05-16 04:00:00,66.90,97.00,3.50,1016.3,2018-05-16,4
2018-05-16 05:00:00,68.00,93.50,4.60,1015.9,2018-05-16,5
2018-05-16 06:00:00,66.90,97.00,4.60,1015.9,2018-05-16,6
2018-05-16 07:00:00,66.90,94.00,5.80,1015.6,2018-05-16,7
2018-05-16 08:00:00,66.00,88.50,6.35,1016.3,2018-05-16,8
2018-05-16 09:00:00,64.45,84.00,9.20,1016.8,2018-05-16,9
2018-05-16 10:00:00,63.00,93.00,8.10,1017.3,2018-05-16,10
2018-05-16 11:00:00,63.00,93.00,8.05,1017.8,2018-05-16,11
2018-05-16 12:00:00,63.00,96.00,10.38,1017.8,2018-05-16,12
2018-05-16 13:00:00,63.25,96.00,8.65,1018.3,2018-05-16,13
2018-05-16 14:00:00,64.90,93.00,10.40,1018.6,2018-05-16,14
2018-05-16 15:00:00,66.00,90.00,8.10,1018.6,2018-05-16,15
2018-05-16 16:00:00,64.90,93.00,6.90,1018.3,2018-05-16,16
2018-05-16 17:00:00,64.90,93.00,9.20,1017.9,2018-05-16,17
2018-05-16 18:00:00,64.90,93.00,8.10,1017.6,2018-05-16,18
2018-05-16 19:00:00,64.90,93.00,8.10,1017.3,2018-05-16,19
2018-05-16 20:00:00,64.90,97.00,8.10,1016.9,2018-05-16,20
2018-05-16 21:00:00,64.00,96.00,9.20,1017.3,2018-05-16,21
2018-05-16 22:00:00,62.80,98.50,8.65,1016.9,2018-05-16,22
2018-05-16 23:00:00,62.10,96.00,9.20,1017.3,2018-05-16,23
2018-05-17 00:00:00,61.00,97.00,9.20,1016.9,2018-05-17,0
2018-05-17 01:00:00,60.10,96.00,10.40,1016.9,2018-05-17,1
2018-05-17 02:00:00,59.00,96.00,8.10,1016.6,2018-05-17,2
2018-05-17 03:00:00,59.00,96.00,9.20,1016.3,2018-05-17,3
2018-05-17 04:00:00,57.90,97.00,11.50,1015.9,2018-05-17,4
2018-05-17 05:00:00,57.55,98.50,9.25,1015.0,2018-05-17,5
2018-05-17 06:00:00,57.00,100.00,9.80,1015.0,2018-05-17,6
2018-05-17 07:00:00,57.90,96.00,3.17,1014.8,2018-05-17,7
2018-05-17 08:00:00,57.90,96.00,6.62,1015.0,2018-05-17,8
2018-05-17 09:00:00,57.90,97.00,3.50,1015.0,2018-05-17,9
2018-05-17 10:00:00,58.45,95.00,5.80,1015.4,2018-05-17,10
2018-05-17 11:00:00,61.00,90.00,6.90,1015.6,2018-05-17,11
2018-05-17 12:00:00,61.00,92.00,7.70,1015.8,2018-05-17,12
2018-05-17 13:00:00,61.00,93.00,9.20,1016.6,2018-05-17,13
2018-05-17 14:00:00,61.00,93.00,5.80,1016.9,2018-05-17,14
2018-05-17 15:00:00,63.00,90.00,6.90,1017.3,2018-05-17,15
2018-05-17 16:00:00,64.00,87.00,3.50,1017.6,2018-05-17,16
2018-05-17 17:00:00,64.90,90.00,5.80,1017.3,2018-05-17,17
2018-05-17 18:00:00,66.00,90.00,6.90,1016.9,2018-05-17,18
2018-05-17 19:00:00,66.30,89.00,5.40,1017.2,2018-05-17,19
2018-05-17 20:00:00,66.90,87.00,6.90,1017.6,2018-05-17,20
2018-05-17 21:00:00,67.45,87.00,4.65,1017.5,2018-05-17,21
2018-05-17 22:00:00,66.45,90.00,5.80,1017.5,2018-05-17,22
2018-05-17 23:00:00,66.90,87.00,3.50,1018.3,2018-05-17,23
2018-05-18 00:00:00,66.90,87.00,2.30,1018.5,2018-05-18,0
2018-05-18 01:00:00,65.45,93.50,1.75,1019.0,2018-05-18,1
2018-05-18 02:00:00,64.90,93.00,3.50,1019.0,2018-05-18,2
2018-05-18 03:00:00,64.90,97.00,3.50,1019.0,2018-05-18,3
2018-05-18 04:00:00,64.00,96.00,0.00,1019.3,2018-05-18,4
2018-05-18 05:00:00,64.65,93.50,0.00,1019.3,2018-05-18,5
2018-05-18 06:00:00,64.00,96.00,3.50,1019.3,2018-05-18,6
2018-05-18 07:00:00,64.20,95.00,4.60,1019.6,2018-05-18,7
2018-05-18 08:00:00,64.00,96.00,3.47,1019.5,2018-05-18,8
2018-05-18 09:00:00,64.13,95.33,5.40,1019.7,2018-05-18,9
2018-05-18 10:00:00,64.00,96.00,6.35,1020.5,2018-05-18,10
2018-05-18 11:00:00,64.00,96.00,6.90,1021.3,2018-05-18,11
2018-05-18 12:00:00,64.90,93.00,8.65,1021.5,2018-05-18,12
2018-05-18 13:00:00,64.45,93.75,11.53,1022.0,2018-05-18,13
2018-05-18 14:00:00,62.00,90.00,20.15,1023.7,2018-05-18,14
2018-05-18 15:00:00,59.37,79.33,19.17,1024.6,2018-05-18,15
